log_id,timestamp,user_id,department,task_type,status,duration_sec,host,long_task,is_failed,hour,day
13318d86-173e-4dca-b03b-e7fbc50f7b1b,2025-06-15 11:49:09.476633,user_014,Compositing,simulation,in_progress,2113.18,render-node-7,False,False,11,2025-06-15
5c5feca7-8081-4f6d-bb38-dd7d279527db,2025-06-14 10:11:09.476655,user_048,Modeling,simulation,queued,833.46,render-node-20,False,False,10,2025-06-14
054c31ec-7d9f-4aad-9053-059bf1522792,2025-06-16 11:59:09.476666,user_048,Rendering,simulation,queued,138.33,render-node-5,False,False,11,2025-06-16
0f57175e-a990-4a3c-8f0d-02b0c29f49bf,2025-06-12 09:09:09.476677,user_009,Animation,upload,completed,4384.39,render-node-5,False,False,9,2025-06-12
281a990e-d29d-4fc3-8b71-d4fac1682281,2025-06-12 01:10:09.476688,user_039,Rigging,publish,failed,2631.97,render-node-10,False,True,1,2025-06-12
c7579d31-c92e-4a11-af6a-2923274e8877,2025-06-10 13:41:09.476698,user_020,Compositing,review,queued,3920.82,render-node-19,False,False,13,2025-06-10
57649589-e403-4e3f-8e8c-ab8b07a241da,2025-06-10 02:27:09.476709,user_035,Rendering,review,in_progress,1062.14,render-node-14,False,False,2,2025-06-10
08248be8-aed2-4ba5-ae2d-1130553521b5,2025-06-12 11:33:09.476720,user_014,Modeling,publish,completed,1795.89,render-node-4,False,False,11,2025-06-12
8cab8740-9a06-4066-a39d-9b71111409c3,2025-06-14 12:20:09.476730,user_041,Animation,upload,completed,4205.37,render-node-20,False,False,12,2025-06-14
afdaa827-1efa-4355-9081-e733703af76c,2025-06-15 18:43:09.476741,user_036,Animation,simulation,queued,3567.64,render-node-6,False,False,18,2025-06-15
042d6638-5b43-4f54-9996-2af097cf154f,2025-06-12 09:03:09.476757,user_022,Layout,upload,queued,928.61,render-node-4,False,False,9,2025-06-12
6f83734b-86df-4b73-9e3f-6500554634ec,2025-06-13 04:59:09.476775,user_043,Rendering,render,queued,1122.31,render-node-8,False,False,4,2025-06-13
5a80e7ba-5542-453d-bb24-d5e73c5cb51a,2025-06-11 08:28:09.476798,user_027,Rigging,upload,failed,109.28,render-node-17,False,True,8,2025-06-11
736d85b8-92aa-4ac5-8933-ec830975b3fc,2025-06-11 13:00:09.476808,user_040,Rigging,upload,in_progress,2180.79,render-node-13,False,False,13,2025-06-11
de1eccf4-f5d4-4924-9ff7-a288abd8326b,2025-06-15 18:01:09.476819,user_043,Rigging,review,completed,1623.34,render-node-9,False,False,18,2025-06-15
49c0e414-bd82-4a80-a9d1-9ca19b506eed,2025-06-12 20:55:09.476830,user_022,Animation,review,queued,2823.73,render-node-4,False,False,20,2025-06-12
fa775b94-765b-4e3b-9bf4-a028909ad735,2025-06-13 05:18:09.476840,user_033,Animation,simulation,completed,2341.65,render-node-5,False,False,5,2025-06-13
fce0ce55-73df-4d74-9db0-e2bba3d616d1,2025-06-14 11:13:09.476853,user_007,Modeling,publish,in_progress,196.94,render-node-10,False,False,11,2025-06-14
d369484e-753d-429f-9b75-20ce8e49d886,2025-06-16 03:49:09.476864,user_042,Lighting,publish,queued,1311.94,render-node-19,False,False,3,2025-06-16
713c6f1e-4c93-43bd-8638-8986d98af1ac,2025-06-12 20:52:09.476875,user_034,Rigging,review,queued,2086.56,render-node-19,False,False,20,2025-06-12
ed0370f7-6f67-4eb0-bfa0-63da80af1b3e,2025-06-10 09:43:09.476886,user_040,Rendering,simulation,completed,1797.55,render-node-19,False,False,9,2025-06-10
d794ae07-be18-4287-8fe9-db023f13e22c,2025-06-12 08:12:09.476897,user_032,Layout,simulation,queued,1181.8,render-node-13,False,False,8,2025-06-12
3985416c-68e7-4bec-8599-a80090f59981,2025-06-15 13:24:09.476907,user_041,Modeling,review,completed,2254.8,render-node-4,False,False,13,2025-06-15
1eba85ef-f508-44df-b696-72ae43d6b89e,2025-06-14 06:29:09.476919,user_016,Lighting,simulation,in_progress,2532.64,render-node-7,False,False,6,2025-06-14
2db1da34-b422-456c-8ae9-772f29ed4a90,2025-06-16 19:14:09.476929,user_016,Lighting,simulation,queued,3968.58,render-node-15,False,False,19,2025-06-16
4691e56f-9016-429c-a51b-ac4fbc124bb9,2025-06-12 06:49:09.476940,user_029,FX,render,failed,3645.14,render-node-19,False,True,6,2025-06-12
2aefb7c1-81f4-416e-94d3-42d8d6a4f902,2025-06-11 14:58:09.476950,user_032,Rendering,simulation,failed,1280.26,render-node-10,False,True,14,2025-06-11
c95e3176-ec81-4f79-b08a-73765ac9a20f,2025-06-11 16:34:09.476961,user_031,Layout,simulation,queued,2987.25,render-node-16,False,False,16,2025-06-11
a1d59348-8fb0-4e3c-8b86-b361776ab24f,2025-06-11 16:48:09.476971,user_011,Compositing,review,in_progress,27.43,render-node-12,False,False,16,2025-06-11
a9b6e325-1790-4b79-8b56-68e29eb65f71,2025-06-11 23:32:09.476994,user_022,Animation,review,queued,4679.22,render-node-15,False,False,23,2025-06-11
f41106ab-8eef-4bda-93f1-a17deefae21a,2025-06-10 02:52:09.477006,user_038,FX,upload,in_progress,684.44,render-node-17,False,False,2,2025-06-10
153941cc-1da3-4736-a696-46870f990020,2025-06-16 01:19:09.477017,user_046,Animation,simulation,queued,3034.6,render-node-20,False,False,1,2025-06-16
e313bd43-5826-4ffb-85d1-8f9180f248de,2025-06-10 16:44:09.477028,user_006,Lighting,review,in_progress,2549.17,render-node-11,False,False,16,2025-06-10
dbd9f3c5-54ae-4496-a1ef-6b5692140485,2025-06-10 04:27:09.477039,user_016,Lighting,publish,queued,433.95,render-node-18,False,False,4,2025-06-10
58c2abce-188e-442e-80d5-3003f51ac1bf,2025-06-13 16:56:09.477049,user_031,Rendering,simulation,queued,2977.65,render-node-5,False,False,16,2025-06-13
38dfba46-8359-4c60-ae56-67fa8d286753,2025-06-10 00:06:09.477072,user_006,Animation,render,in_progress,4945.45,render-node-12,False,False,0,2025-06-10
f0ca5292-ac3e-4d5a-9bb5-0ee4c41bb099,2025-06-16 15:07:09.477082,user_017,Rendering,review,completed,634.73,render-node-6,False,False,15,2025-06-16
17dd948a-50cb-4915-a7ea-1a9285e06e6b,2025-06-15 07:53:09.477093,user_008,Rigging,upload,queued,1725.78,render-node-17,False,False,7,2025-06-15
4c29856e-517a-44ec-b404-004f8183b0e9,2025-06-13 11:06:09.477128,user_015,Layout,review,completed,4098.63,render-node-1,False,False,11,2025-06-13
14f86d84-2602-4763-a680-79aee8e7ce66,2025-06-16 06:29:09.477139,user_009,Modeling,publish,in_progress,480.8,render-node-6,False,False,6,2025-06-16
260be845-d4e4-47fb-95aa-e8db8ab1e0b4,2025-06-12 12:33:09.477150,user_015,Animation,publish,failed,3326.39,render-node-17,False,True,12,2025-06-12
f4330a0b-9259-48ea-a8db-32e82b9a8b2c,2025-06-12 20:07:09.477160,user_010,Compositing,simulation,queued,110.4,render-node-9,False,False,20,2025-06-12
5c92aca0-bc43-4d5f-82bb-966e0dca41bc,2025-06-12 19:03:09.477170,user_043,Layout,publish,failed,2673.41,render-node-14,False,True,19,2025-06-12
24eae7f4-1ba4-47fd-a177-cd2a7be96714,2025-06-16 15:05:09.477181,user_014,Layout,publish,in_progress,1222.93,render-node-19,False,False,15,2025-06-16
9bd3b1e2-a5bb-4cee-a42c-f6eb3b50c999,2025-06-12 12:25:09.477192,user_048,FX,publish,completed,635.17,render-node-16,False,False,12,2025-06-12
4e417787-7ae6-4e77-8bb7-93af27ddba43,2025-06-11 07:03:09.477202,user_015,Compositing,simulation,completed,1168.32,render-node-9,False,False,7,2025-06-11
fe67b071-9073-44af-9e91-e05c76e167a3,2025-06-11 09:35:09.477212,user_043,Rendering,upload,failed,2144.36,render-node-17,False,True,9,2025-06-11
90eca9b4-a825-4d55-a887-098e0762b2ea,2025-06-12 16:12:09.477223,user_023,Animation,publish,queued,3310.97,render-node-19,False,False,16,2025-06-12
dbddd960-a1b8-4eea-999d-67af9a178c98,2025-06-10 01:00:09.477233,user_001,Lighting,render,completed,2555.92,render-node-8,False,False,1,2025-06-10
45900479-9e7b-40b6-8908-cce9ed885945,2025-06-10 16:42:09.477243,user_024,Rendering,upload,queued,466.42,render-node-14,False,False,16,2025-06-10
d9cdcb11-ec33-4a80-a3dd-5b0be5f1ec28,2025-06-11 17:55:09.477254,user_039,Rendering,upload,in_progress,2497.93,render-node-17,False,False,17,2025-06-11
87d17408-eeec-4938-bc8e-7e5a1da320ff,2025-06-12 13:09:09.477265,user_008,Compositing,simulation,completed,2875.73,render-node-12,False,False,13,2025-06-12
ab19ee5f-eaa3-4b09-a1de-f988a5b4a38c,2025-06-11 19:37:09.477275,user_003,Animation,simulation,queued,1576.51,render-node-4,False,False,19,2025-06-11
bf0ef200-a97a-4ca3-acf9-7b2480332702,2025-06-11 11:19:09.477285,user_041,Rigging,render,completed,4642.18,render-node-1,False,False,11,2025-06-11
22309932-890d-47fa-bde3-fdbcc5b77438,2025-06-13 00:41:09.477307,user_033,Animation,review,completed,2019.8,render-node-17,False,False,0,2025-06-13
dfe09194-ba70-4467-9187-0e2bee49ee02,2025-06-12 16:01:09.477318,user_047,Animation,render,queued,3604.4,render-node-11,False,False,16,2025-06-12
34bff041-388d-4503-8638-b07e6c097cb4,2025-06-10 16:27:09.477329,user_048,Lighting,simulation,in_progress,3639.51,render-node-4,False,False,16,2025-06-10
a6593422-5f18-431d-9c12-3156b5440ad5,2025-06-12 01:59:09.477340,user_010,Lighting,simulation,in_progress,4732.49,render-node-3,False,False,1,2025-06-12
54d29815-c011-420f-9504-e0a720747505,2025-06-10 17:58:09.477363,user_048,Lighting,publish,completed,4591.98,render-node-20,False,False,17,2025-06-10
dc0940fd-366f-49d4-9cc8-f90661ed552b,2025-06-14 22:10:09.477373,user_010,FX,review,completed,4590.2,render-node-3,False,False,22,2025-06-14
2cbd5ca5-66b5-41c5-816c-291cc633b8fe,2025-06-16 16:37:09.477384,user_047,Rendering,render,in_progress,2004.18,render-node-16,False,False,16,2025-06-16
7aaf1771-363c-460b-846e-adaa2736e4d4,2025-06-10 10:28:09.477394,user_026,Rigging,review,failed,2611.64,render-node-13,False,True,10,2025-06-10
92fff290-3774-4fa3-a858-b56e60529ddb,2025-06-09 23:19:09.477428,user_028,FX,review,completed,1776.63,render-node-12,False,False,23,2025-06-09
,2025-06-11 21:18:09.477439,user_034,Lighting,render,failed,4383.91,render-node-2,False,True,21,2025-06-11
19489343-b1ee-4b58-a927-efa7255e4fb8,2025-06-13 19:09:09.477451,user_040,Animation,upload,in_progress,4205.38,render-node-16,False,False,19,2025-06-13
603d1429-2c3c-440e-9c98-47798dba76b1,2025-06-11 16:10:09.477462,user_024,Rendering,review,failed,1264.34,render-node-8,False,True,16,2025-06-11
730bc42a-3a13-44dd-8866-c8b0494e566d,2025-06-14 13:28:09.477472,user_040,FX,upload,completed,4339.37,render-node-7,False,False,13,2025-06-14
6b1540bb-3cd3-4ee8-992f-f6e4e9af4223,2025-06-11 14:12:09.477484,user_003,FX,upload,failed,2460.13,render-node-8,False,True,14,2025-06-11
8ecc8aa0-ce28-4f74-9bec-29a4295cee3e,2025-06-15 21:50:09.477494,user_048,Animation,simulation,queued,317.18,render-node-10,False,False,21,2025-06-15
3e55c404-f6a7-4d9c-9e17-fbb5535ddf9c,2025-06-16 05:32:09.477505,user_046,Rigging,publish,completed,4848.88,render-node-6,False,False,5,2025-06-16
6750be6c-d318-4f73-a445-292a720582cc,2025-06-12 17:59:09.477515,user_024,Rendering,review,in_progress,3218.01,render-node-15,False,False,17,2025-06-12
2a050ead-e62d-4140-8c45-ae422c120cd7,2025-06-14 07:19:09.477526,user_027,FX,simulation,queued,1207.08,render-node-1,False,False,7,2025-06-14
1fd28ee2-9e1f-4c39-aff1-46f6933e8abb,2025-06-16 05:12:09.477537,user_014,Compositing,review,completed,2156.13,render-node-14,False,False,5,2025-06-16
ec287224-2de7-4aa5-985e-89cbd5671d77,2025-06-13 10:15:09.477548,user_026,FX,render,completed,4233.08,render-node-8,False,False,10,2025-06-13
b29e2723-98e4-437e-9857-4a1a137d26de,2025-06-15 22:53:09.477574,user_010,Compositing,review,failed,461.29,render-node-10,False,True,22,2025-06-15
88fb4ff3-488f-4290-964a-12c6ce37f7f4,2025-06-12 03:35:09.477592,user_049,Layout,upload,queued,2168.67,render-node-19,False,False,3,2025-06-12
e64fa18a-3c2d-4afc-9f3f-3a8b4e96340b,2025-06-13 05:52:09.477604,user_014,Modeling,publish,failed,3864.1,render-node-6,False,True,5,2025-06-13
f39ba4dd-554e-4027-9ab9-a9b417cff8ec,2025-06-14 01:55:09.477615,user_035,Rendering,render,failed,350.49,render-node-9,False,True,1,2025-06-14
cc56353b-ed41-4511-b204-5b43ef1cc4cc,2025-06-12 16:45:09.477625,user_006,Rendering,simulation,in_progress,449.55,render-node-15,False,False,16,2025-06-12
b431a142-eef2-4dd4-b2aa-4d1ad3742eb0,2025-06-10 17:14:09.477635,user_037,Modeling,render,completed,1009.31,render-node-16,False,False,17,2025-06-10
5c3e501c-59e6-49f6-b19f-8f4cc3598db6,2025-06-13 04:13:09.477646,user_006,Layout,upload,queued,1042.02,render-node-6,False,False,4,2025-06-13
bc09ce48-f680-4396-8459-77cb9386761d,2025-06-15 13:08:09.477656,user_016,Modeling,publish,in_progress,883.16,render-node-6,False,False,13,2025-06-15
ba163c89-7a43-4dd8-b2c7-6ae03605a5a0,2025-06-11 17:40:09.477667,user_042,Rendering,upload,completed,4545.94,render-node-1,False,False,17,2025-06-11
f147a109-f54d-4b4d-ac6a-75dea1d799f4,2025-06-16 08:28:09.477677,user_006,FX,render,in_progress,3642.83,render-node-18,False,False,8,2025-06-16
1720497f-8e8c-4e86-8e0c-7c8ee6380e97,2025-06-16 04:35:09.477688,user_046,Lighting,publish,completed,3187.18,render-node-7,False,False,4,2025-06-16
9b442654-e207-417f-af82-2c378adb6a5d,2025-06-14 22:24:09.477698,user_043,Lighting,simulation,queued,741.63,render-node-6,False,False,22,2025-06-14
051c5a18-b40e-4aca-888f-86fd9ad104b9,2025-06-11 01:18:09.477709,user_013,Rigging,review,failed,1726.76,render-node-5,False,True,1,2025-06-11
1f6199b4-2041-4cdc-96ac-02a9b1a6aca9,2025-06-16 05:19:09.477720,user_009,Compositing,review,completed,828.9,render-node-9,False,False,5,2025-06-16
d8d653db-3c20-403c-9cc6-a56c961cc1d1,2025-06-12 05:20:09.477731,user_040,Layout,simulation,in_progress,2273.29,render-node-2,False,False,5,2025-06-12
8d59f58d-7f6d-4bee-beef-7b422be9e965,2025-06-14 20:44:09.477741,user_024,Modeling,render,failed,4011.58,render-node-8,False,True,20,2025-06-14
fc865ec0-49c0-4bcb-9b7a-0a8434ae6ab4,2025-06-13 10:40:09.477758,user_038,Layout,publish,failed,3470.05,render-node-12,False,True,10,2025-06-13
6f57fbd6-bb6a-4f18-a62b-8f2c7cc8c848,2025-06-13 09:47:09.477769,user_010,Compositing,publish,failed,442.41,render-node-7,False,True,9,2025-06-13
e8f95cd3-315f-41a7-a77d-cffe9b6c5f56,2025-06-14 23:21:09.477779,user_013,Rigging,review,in_progress,4268.94,render-node-16,False,False,23,2025-06-14
52e5d285-51c9-42bb-9348-ce1f77932835,2025-06-16 17:53:09.477790,user_005,Rigging,review,queued,694.97,render-node-11,False,False,17,2025-06-16
9b9b02f8-df86-4ea7-8187-397f09884c7a,2025-06-12 22:50:09.477801,user_020,Rigging,review,failed,2614.19,render-node-19,False,True,22,2025-06-12
3b78d3f7-2222-4e22-8928-bad59de48fdd,2025-06-12 06:00:09.477812,user_033,FX,render,completed,3961.04,render-node-18,False,False,6,2025-06-12
3dbaef68-b56d-49c4-80d7-e1bd7475b15f,2025-06-14 20:00:09.477822,user_006,Layout,render,queued,3294.24,render-node-14,False,False,20,2025-06-14
7dc961ff-413c-4034-a1bc-8c99f57d88a6,2025-06-16 07:18:09.477833,user_036,Compositing,publish,completed,3926.58,render-node-15,False,False,7,2025-06-16
40906f0d-d0b6-4a88-be2d-8997cae3c2f4,2025-06-11 17:50:09.477844,user_010,Modeling,review,in_progress,3588.63,render-node-11,False,False,17,2025-06-11
64d6c151-3fe9-440b-81b2-08b2a1b36c80,2025-06-13 14:15:09.477855,user_022,Compositing,upload,failed,1667.18,render-node-17,False,True,14,2025-06-13
d63d2e6a-b8a4-4cc7-ad66-aa485261ab84,2025-06-11 10:29:09.477866,user_033,Lighting,review,queued,1384.85,render-node-8,False,False,10,2025-06-11
5e7c249b-cbd9-4b25-ae72-a02f34d414eb,2025-06-12 11:35:09.477877,user_012,Rendering,render,queued,2332.16,render-node-18,False,False,11,2025-06-12
9e1f6fe0-83a0-4ba7-88fd-675d16e05f79,2025-06-16 15:03:09.477887,user_025,Compositing,publish,failed,4112.62,render-node-4,False,True,15,2025-06-16
ec742094-4b27-4aff-be07-4341ba4a6e2b,2025-06-16 16:32:09.477898,user_018,Animation,render,in_progress,2510.41,render-node-3,False,False,16,2025-06-16
e0163127-0483-4190-b21c-f83f45b847c5,2025-06-14 12:37:09.477920,user_016,Animation,review,failed,4667.74,render-node-18,False,True,12,2025-06-14
5c92f5af-c6da-4270-a2b1-afe13fc65628,2025-06-10 00:50:09.477943,user_023,Compositing,simulation,failed,2638.27,render-node-10,False,True,0,2025-06-10
94e01ec9-5cce-42f2-a8e3-ed729262e753,2025-06-12 00:10:09.477954,user_012,Lighting,upload,failed,4997.73,render-node-17,False,True,0,2025-06-12
16a3f7e1-de8d-4a6c-a352-73bf23ef3494,2025-06-14 06:46:09.477964,user_040,Rendering,simulation,failed,2763.05,render-node-20,False,True,6,2025-06-14
57b2faa7-5c64-42a8-a779-280251cbccac,2025-06-10 05:51:09.477975,user_044,Compositing,publish,failed,3001.67,render-node-3,False,True,5,2025-06-10
19ffbade-cadd-4d65-8f62-aa048bf442f7,2025-06-15 11:53:09.477986,user_030,Lighting,render,queued,3941.89,render-node-3,False,False,11,2025-06-15
19f739aa-7e7e-4f17-8e76-b17b0943a00b,2025-06-13 01:51:09.477999,user_046,Layout,render,in_progress,519.92,render-node-11,False,False,1,2025-06-13
34509829-b720-4f2f-9635-f4d50e96b597,2025-06-12 14:18:09.478010,user_010,Layout,publish,failed,4818.76,render-node-9,False,True,14,2025-06-12
39e8b537-ecd3-4b8f-9781-f83ea3e8e471,2025-06-10 07:54:09.478021,user_026,FX,review,completed,4228.92,render-node-15,False,False,7,2025-06-10
53ac68a2-7efa-4b64-a9cb-e876735b6d80,2025-06-13 03:33:09.478031,user_022,Rendering,upload,queued,2163.28,render-node-20,False,False,3,2025-06-13
c1652287-f63e-4fd4-bb79-c7b01f9cc23a,2025-06-14 21:01:09.478042,user_023,FX,simulation,in_progress,1066.09,render-node-9,False,False,21,2025-06-14
9576cf63-4014-4e07-979c-6291f54447c3,2025-06-14 16:58:09.478052,user_031,Animation,simulation,in_progress,1188.51,render-node-3,False,False,16,2025-06-14
757d6b58-f9c2-421e-bc99-4414def3b76a,2025-06-10 18:22:09.478063,user_040,Layout,upload,failed,2605.08,render-node-7,False,True,18,2025-06-10
fd54b232-651d-4443-9eb9-f102ccb2f132,2025-06-11 21:46:09.478074,user_015,Modeling,upload,completed,1624.46,render-node-18,False,False,21,2025-06-11
95a4b32f-9f63-459c-8515-589798a9f7dd,2025-06-16 04:15:09.478084,user_012,Rendering,publish,queued,2739.13,render-node-3,False,False,4,2025-06-16
4508353b-7fb9-4e4c-b438-d4af50c4c2a5,2025-06-14 11:59:09.478095,user_022,Rigging,render,completed,688.71,render-node-10,False,False,11,2025-06-14
29c41fc4-2483-46c6-85f8-5c3b19dfba5f,2025-06-16 11:31:09.478105,user_043,Layout,upload,failed,965.21,render-node-10,False,True,11,2025-06-16
33353535-c21a-4bf3-959f-3f8a5f472168,2025-06-14 23:50:09.478116,user_002,Layout,review,completed,4266.63,render-node-3,False,False,23,2025-06-14
965b5215-a008-43db-a791-75375f111677,2025-06-14 17:49:09.478128,user_011,Modeling,simulation,queued,4207.11,render-node-15,False,False,17,2025-06-14
9a15a91c-48c1-4b4b-a6fd-bef5caab0bb8,2025-06-16 17:05:09.478140,user_018,Modeling,simulation,in_progress,3816.68,render-node-20,False,False,17,2025-06-16
001a2f65-e86f-4afc-83df-7cb9df4c25b1,2025-06-14 14:51:09.478152,user_031,Lighting,upload,failed,866.07,render-node-5,False,True,14,2025-06-14
05c6d784-ec7b-4ac4-a63b-83db19ca327f,2025-06-13 06:56:09.478163,user_042,Lighting,review,in_progress,1421.04,render-node-16,False,False,6,2025-06-13
4f53bf71-d136-4849-b9a0-a3f9d8a20198,2025-06-12 12:10:09.478173,user_039,Rigging,publish,in_progress,1161.97,render-node-7,False,False,12,2025-06-12
61f0ea54-fe31-4215-a64f-42ff9c3831f1,2025-06-12 19:34:09.478196,user_018,Compositing,publish,failed,2394.0,render-node-19,False,True,19,2025-06-12
2d74d763-a410-4bc5-b77c-c991dcdbcd54,2025-06-12 07:11:09.478207,user_011,Animation,upload,in_progress,4094.66,render-node-7,False,False,7,2025-06-12
bfec0287-7be4-4500-b502-362d969acb46,2025-06-14 06:00:09.478218,user_001,Rendering,review,failed,1288.32,render-node-15,False,True,6,2025-06-14
8d2417a5-25b1-4d26-b385-b61b171be54b,2025-06-10 07:50:09.478229,user_040,Rigging,review,queued,1035.72,render-node-4,False,False,7,2025-06-10
ad1c2a6a-c331-4a75-af9c-62c3a0f12285,2025-06-14 02:38:09.478239,user_019,Rigging,render,queued,3802.8,render-node-9,False,False,2,2025-06-14
4801f5a3-a8b3-411c-bd0a-5695230b5288,2025-06-10 22:45:09.478263,user_009,FX,simulation,failed,4216.53,render-node-8,False,True,22,2025-06-10
c37aa2b8-1a7c-4863-863e-a52ccee36f6d,2025-06-15 04:33:09.478273,user_041,FX,review,in_progress,4006.26,render-node-4,False,False,4,2025-06-15
e625e3b8-4458-45ac-b85a-87aabd24cda0,2025-06-15 01:03:09.478283,user_009,Lighting,upload,in_progress,4996.66,render-node-14,False,False,1,2025-06-15
4a4c6270-39c3-4e1e-b121-8747989fe54d,2025-06-12 12:37:09.478294,user_005,Layout,render,in_progress,2785.68,render-node-12,False,False,12,2025-06-12
1479b704-5b6b-4823-8440-a459c103bca5,2025-06-16 11:32:09.478304,user_033,Modeling,render,failed,2150.1,render-node-14,False,True,11,2025-06-16
f9795d1b-abce-472a-9ab4-4393b996dcd3,2025-06-15 03:48:09.478315,user_030,Compositing,render,failed,2732.4,render-node-1,False,True,3,2025-06-15
e3047fdd-898b-4a8f-bfdf-3db8e446f36f,2025-06-11 13:51:09.478337,user_032,Modeling,upload,completed,2961.85,render-node-18,False,False,13,2025-06-11
89ac3d33-1fdf-498d-8074-a70b5ecded93,2025-06-13 04:24:09.478348,user_032,Layout,upload,completed,1710.91,render-node-18,False,False,4,2025-06-13
55bb84bd-eb22-4e5e-ba4c-0a2346f1de74,2025-06-15 06:49:09.478358,user_039,Lighting,render,completed,4534.86,render-node-14,False,False,6,2025-06-15
e029892c-6a7d-4c70-9703-9ab782b8fcc1,2025-06-10 19:17:09.478368,user_001,FX,review,completed,4127.38,render-node-14,False,False,19,2025-06-10
7a5413d8-3a3f-4680-9d2d-d48762928d79,2025-06-14 05:29:09.478383,user_047,Rigging,render,in_progress,2704.25,render-node-8,False,False,5,2025-06-14
3797c12c-424c-460f-9f3d-a51682f85ec9,2025-06-16 17:05:09.478394,user_016,FX,review,failed,2679.31,render-node-18,False,True,17,2025-06-16
1f9437eb-2439-49e8-9175-1ad28b461b73,2025-06-10 22:07:09.478417,user_037,Layout,review,failed,1760.99,render-node-12,False,True,22,2025-06-10
4d6dc093-82dc-4a27-a008-e2fd70095abc,2025-06-10 18:34:09.478428,user_050,Layout,render,queued,1113.35,render-node-16,False,False,18,2025-06-10
c9e417fc-1366-4050-9bc1-5f908439ea19,2025-06-12 22:50:09.478439,user_025,Lighting,upload,failed,3911.84,render-node-2,False,True,22,2025-06-12
ba67696a-4a45-4bc9-9e4f-13b46faf6506,2025-06-12 01:20:09.478449,user_010,Rigging,publish,in_progress,2675.85,render-node-2,False,False,1,2025-06-12
475c2038-68d4-47a2-9681-f35ee9a4f848,2025-06-14 07:39:09.478460,user_026,Rigging,review,queued,3240.06,render-node-5,False,False,7,2025-06-14
60de5660-8ad3-4617-9eae-569204b71ee2,2025-06-10 22:33:09.478471,user_023,Compositing,simulation,queued,4461.68,render-node-18,False,False,22,2025-06-10
3a27f436-6ec7-4034-9b10-f67d141fac61,2025-06-14 22:05:09.478493,user_043,Modeling,upload,queued,2618.05,render-node-5,False,False,22,2025-06-14
c95a3946-efb9-4c9d-9330-dc29161ca5f9,2025-06-16 05:11:09.478503,user_040,Rendering,upload,failed,1763.55,render-node-19,False,True,5,2025-06-16
cbcf07b7-c93f-44ff-85e9-6abd174fb162,2025-06-13 02:56:09.478514,user_028,Rendering,publish,in_progress,3326.51,render-node-13,False,False,2,2025-06-13
51024a56-76db-4d8e-900d-e7c3f16a45e6,2025-06-16 13:30:09.478536,user_016,Rigging,upload,failed,2072.15,render-node-19,False,True,13,2025-06-16
67c034ce-8e61-4907-bfe2-4197d82d13db,2025-06-11 02:32:09.478547,user_036,FX,render,failed,1459.45,render-node-5,False,True,2,2025-06-11
22672144-4451-4d77-87cb-814164a46a2c,2025-06-14 08:08:09.478567,user_027,Modeling,publish,completed,2197.8,render-node-4,False,False,8,2025-06-14
36c26792-e37e-4791-a4c4-15c551b5112c,2025-06-14 08:03:09.478578,user_026,Rigging,review,queued,1116.93,render-node-18,False,False,8,2025-06-14
e36b13c6-0e76-4159-bd45-111a55e7778a,2025-06-12 16:30:09.478589,user_048,Lighting,publish,failed,1646.72,render-node-13,False,True,16,2025-06-12
94f4bfba-a8d1-4536-9c64-30abbc6c4386,2025-06-16 09:25:09.478599,user_019,Layout,review,failed,298.21,render-node-1,False,True,9,2025-06-16
dd2c0b77-88cf-4afc-bafa-82e733ee44df,2025-06-12 21:15:09.478610,user_028,Modeling,upload,queued,2584.8,render-node-13,False,False,21,2025-06-12
58fb7032-9e73-472b-acd8-5ecd7cb7d69a,2025-06-14 00:20:09.478620,user_015,Modeling,render,queued,3109.44,render-node-5,False,False,0,2025-06-14
d4f9d655-ce91-4246-a4d4-bb72603fd9d8,2025-06-10 04:21:09.478631,user_035,Layout,render,failed,2233.32,render-node-19,False,True,4,2025-06-10
9f24141e-017b-447e-a792-affe2ec05050,2025-06-13 00:27:09.478642,user_049,Rigging,upload,failed,2817.77,,False,True,0,2025-06-13
060e89c9-7783-4e37-bc24-a2c741f002ef,2025-06-16 17:47:09.478654,user_038,Layout,upload,queued,3120.05,render-node-5,False,False,17,2025-06-16
06c25fac-c162-4186-ae20-e111dd4d03bf,2025-06-13 02:19:09.478665,user_013,Compositing,publish,queued,3455.61,render-node-19,False,False,2,2025-06-13
17fd5159-e7ae-48fd-a875-9c19e9149554,2025-06-11 06:53:09.478676,user_033,Modeling,simulation,failed,1126.72,render-node-1,False,True,6,2025-06-11
d3faefb6-b14d-4658-878a-c55dbf3b574b,2025-06-15 07:59:09.478686,user_044,Lighting,review,in_progress,1498.68,render-node-14,False,False,7,2025-06-15
a6ff19c2-8aad-4ce2-9f66-07c376ddf604,2025-06-14 10:39:09.478697,user_047,Layout,simulation,queued,1402.36,render-node-8,False,False,10,2025-06-14
a2e5504b-a8a2-4784-8a0e-f39b29edcda5,2025-06-15 08:46:09.478707,user_049,Lighting,simulation,completed,1000.04,render-node-3,False,False,8,2025-06-15
9971772a-3e22-4180-803c-ba237a63aa15,2025-06-16 13:20:09.478718,user_013,Layout,render,queued,3882.87,render-node-19,False,False,13,2025-06-16
47b72f20-8e5a-40d2-b9ec-b1c91fb45dfb,2025-06-16 17:31:09.478729,user_050,Modeling,publish,failed,4685.59,,False,True,17,2025-06-16
